term,mean_active,mean_zero,delta
kentucky,1.3480007435591225e-05,0.001493330721511313,-0.0014798507140757217
senior living,7.116400518664912e-05,0.0015527831225802208,-0.0014816191173935716
attract retain,0.00018044199681948632,0.0016628617179995973,-0.001482419721180111
income generated,2.0790678363460188e-05,0.0015038544810097104,-0.0014830638026462502
primarily income,0.0,0.0014843661935786663,-0.0014843661935786663
properties core,2.4198595046044788e-05,0.0015092561150760952,-0.0014850575200300504
large national,0.000397397970660916,0.001883316513744259,-0.0014859185430833432
incentive,0.0003737283594341215,0.0018611972043454106,-0.001487468844911289
gas ngls,9.86273178093237e-05,0.0015901166317565125,-0.0014914893139471887
exposure,0.0014795187412011163,0.002971410944660485,-0.0014918922034593688
buildings,0.0010817667536806577,0.0025750969530480535,-0.0014933301993673958
fiduciary,3.489154327721544e-05,0.0015289369534214152,-0.0014940454101441997
workers,0.0005936604502340228,0.002089883054041479,-0.0014962226038074563
emphasizing,0.003378326239377967,0.00487537822691221,-0.0014970519875342429
jewelry,0.00031461298717821973,0.0018119971294124698,-0.00149738414223425
borrower,2.2068398284130244e-05,0.00151973292516693,-0.0014976645268827999
distributions,5.5564373565269706e-05,0.0015535042954680084,-0.0014979399219027386
equity lines,1.2495247410539633e-05,0.0015108731103066326,-0.0014983778628960929
share,0.004570341322262827,0.006069301297295853,-0.001498959975033026
fulfillment,0.0014221459831222484,0.0029233728618071695,-0.001501226878684921
held,0.001274217748654524,0.002777042690088458,-0.001502824941433934
upscale,0.0001333948944906325,0.0016370818515642773,-0.001503686957073645
market conditions,0.0002224151550624242,0.0017268993285575168,-0.0015044841734950926
diligence,0.00025829835564086454,0.0017632085259274295,-0.001504910170286565
influenced,0.002152893946807888,0.0036582615713300166,-0.0015053676245221285
traditional commercial,0.0,0.0015064776801268463,-0.0015064776801268463
administration sba,0.0,0.0015075543072711097,-0.0015075543072711097
operates prominent,0.000836864987022607,0.0023457414336903733,-0.0015088764466677663
originates,0.00035602400590942137,0.001867437319091913,-0.0015114133131824917
customer service,0.004090509916404779,0.0056031208829402535,-0.0015126109665354742
financial corporation,4.2121804556130674e-05,0.0015590853053908313,-0.0015169635008347006
triple net,0.0,0.0015221117830720372,-0.0015221117830720372
affordable,0.0011269947927305074,0.002651486015346371,-0.0015244912226158637
loans residential,0.0,0.001525945171713549,-0.001525945171713549
government sponsored,7.450085511835682e-05,0.0016008163371465617,-0.0015263154820282048
traditional community,0.0,0.0015275444668896576,-0.0015275444668896576
propane,0.0002334109712812123,0.0017609835778140891,-0.001527572606532877
reserve,0.0001414863223138462,0.001673901994154362,-0.0015324156718405156
loans consumer,1.3779785928541834e-05,0.0015462994995480578,-0.001532519713619516
localized,0.0011521323647118943,0.002685950847147082,-0.0015338184824351877
lender,8.972554085708087e-05,0.0016240078226389405,-0.0015342822817818597
student,0.0007342268136762214,0.0022688546738300177,-0.0015346278601537963
valuation,0.0003005265371176841,0.001835521670614945,-0.001534995133497261
transaction,0.0032980761193749384,0.004834009044602559,-0.0015359329252276205
production,0.01066014654525872,0.012198399937699276,-0.0015382533924405556
maintenance,0.0061706429173105995,0.007709777046595179,-0.0015391341292845797
economies,0.0006142982693943637,0.0021567289407584986,-0.0015424306713641349
including commercial,0.0003290978773227454,0.0018751195100105637,-0.0015460216326878182
efficient,0.005474213212739922,0.007020391699004455,-0.0015461784862645326
shareholder,0.0006974265950072616,0.002245151897355377,-0.0015477253023481155
southeastern,0.0,0.0015484121937731452,-0.0015484121937731452
louisiana,4.2151507960595566e-05,0.001592228161249969,-0.0015500766532893734
menu,0.0006582503097952339,0.0022087608532237696,-0.0015505105434285356
earnings,0.0005388738555505149,0.0020928111021799897,-0.0015539372466294747
green,0.0008802203388841056,0.0024346872140772998,-0.0015544668751931942
destinations,9.309157367020599e-05,0.0016499768959789879,-0.001556885322308782
servicing rights,0.0,0.0015570853855671489,-0.0015570853855671489
market accounts,4.029913916790256e-05,0.0015981753153375678,-0.0015578761761696651
retail banking,8.500593867336303e-05,0.001643108097773687,-0.001558102159100324
investment services,0.0,0.0015632263917398305,-0.0015632263917398305
noninterest,0.0,0.0015673126400672815,-0.0015673126400672815
adjustable rate,0.0,0.0015697085772561714,-0.0015697085772561714
investment activities,0.0,0.0015705224571964933,-0.0015705224571964933
desirable,3.587280850622028e-05,0.0016076526910499024,-0.0015717798825436822
missouri,2.599664840138199e-05,0.0015982416415015602,-0.0015722449931001782
venture,0.001834137028255937,0.0034084620803121863,-0.0015743250520562492
purchase,0.0022598795774285765,0.003836617125692167,-0.0015767375482635903
management trust,0.0,0.0015811895659920898,-0.0015811895659920898
model centered,0.0024043532554594506,0.003987247576516913,-0.0015828943210574628
office properties,0.0,0.0015829951041561954,-0.0015829951041561954
percentage,0.001041655828101955,0.0026249814388129987,-0.0015833256107110438
gas liquids,0.00023311904220617053,0.0018164985357458094,-0.0015833794935396388
customer deposits,1.1447008939956784e-05,0.0015962465037980503,-0.0015847994948580935
management investment,1.15090495854426e-05,0.0015970301242399514,-0.0015855210746545088
quality,0.013474133070747104,0.0150603077868154,-0.001586174716068296
ownership operation,8.461944442453892e-05,0.0016710536707508846,-0.0015864342263263455
rental rates,0.0,0.0015873918566829137,-0.0015873918566829137
general public,0.00012751697581937302,0.001715439674657675,-0.001587922698838302
bank financial,4.4640444489933e-05,0.0016343547730223395,-0.0015897143285324065
competitors possess,0.0011221312079989143,0.00271259676592108,-0.0015904655579221656
smaller,0.004198088634038723,0.005788854840778002,-0.0015907662067392789
key operational,6.530088760841865e-05,0.0016577517699745347,-0.001592450882366116
renewable energy,0.001520468722967269,0.0031139107995706797,-0.0015934420766034107
financial solutions,0.00011427260230163865,0.0017119044620486498,-0.0015976318597470112
holdings,0.0032251217633471386,0.0048229346079218735,-0.001597812844574735
include commercial,0.00019373578662345938,0.0017943788114015,-0.0016006430247780406
classes,0.0005249262372056938,0.0021289657045447242,-0.0016040394673390306
remote deposit,5.0990146407037553e-05,0.001655696183158483,-0.0016047060367514454
owns,0.000708104854580933,0.0023132702668621306,-0.0016051654122811974
asset classes,8.668176183941437e-05,0.001692226906399632,-0.0016055451445602176
totaling,0.0005954166111851749,0.0022009772187335875,-0.0016055606075484124
select,0.0013717327756880688,0.0029783290289782586,-0.0016065962532901899
hawaii,3.803702399420113e-05,0.0016461617551354172,-0.0016081247311412162
managed real,0.0,0.0016109676673131256,-0.0016109676673131256
advice,0.0002782410404422661,0.001890376225006,-0.0016121351845637339
rmbs,0.0,0.0016121492639121389,-0.0016121492639121389
commodity price,0.00018550500048082939,0.001797756405246279,-0.0016122514047654495
added services,0.0009260873649287777,0.0025384371280399187,-0.001612349763111141
michigan,6.760222486454918e-05,0.001680999893813389,-0.0016133976689488398
loan products,1.1796592787440948e-05,0.0016323785257325082,-0.0016205819329450672
nationally,0.00016327783812893177,0.0017922193342056684,-0.0016289414960767366
portfolio companies,0.00018572908105615572,0.0018165137659030474,-0.0016307846848468918
supplemented,0.002577522653271353,0.004210643970792708,-0.0016331213175213555
income diverse,8.170518472430385e-06,0.001642457504263366,-0.0016342869857909356
commercial retail,6.317100303833352e-05,0.001698085909550286,-0.0016349149065119524
savings accounts,8.677470373768757e-05,0.0017218012804171327,-0.001635026576679445
time deposits,0.0,0.0016365675439378206,-0.0016365675439378206
attracting deposits,0.0,0.0016368525087146362,-0.0016368525087146362
participation,0.0005392636261492955,0.0021774309965776947,-0.0016381673704283992
local decision,0.0,0.001643217699401358,-0.001643217699401358
retain,0.0005299611739447127,0.0021751083432862816,-0.001645147169341569
broker dealers,3.969764047082316e-05,0.0016857462627006075,-0.0016460486222297844
title insurance,9.087370700510252e-05,0.0017384191928704617,-0.0016475454858653593
georgia,0.00018358573881844208,0.0018319251908546245,-0.0016483394520361823
park,0.00025141664570553713,0.0018999011537443567,-0.0016484845080388195
reputation,0.0032109088939446945,0.004859464659038789,-0.0016485557650940943
project,0.0031061887468388136,0.004758646462639817,-0.0016524577158010035
offshore,0.001585101910928518,0.003240431153474159,-0.001655329242545641
commercial consumer,0.00020670391587285033,0.0018626398436360036,-0.0016559359277631533
financing solutions,0.00023213051229124153,0.001891245987779846,-0.0016591154754886043
constitutes,0.0007670757612258689,0.002426657382105351,-0.001659581620879482
arrangements,0.0016013107981017309,0.003261469896301902,-0.0016601590982001711
client base,0.0004906604684026684,0.0021530697528195373,-0.0016624092844168689
television,0.0007739605547582892,0.0024364476690794624,-0.0016624871143211732
group operates,0.0005600866233973754,0.002222943464112885,-0.0016628568407155097
department stores,0.0005602254639897164,0.0022232169456211114,-0.001662991481631395
rents,1.4577633484737582e-05,0.0016779410793048176,-0.00166336344582008
business administration,0.0,0.0016653725196876048,-0.0016653725196876048
investment grade,1.4192871577000361e-05,0.0016801892184412366,-0.0016659963468642362
term loans,4.2163402920857976e-05,0.0017105434013787598,-0.0016683799984579019
financial resources,0.0015711884326181599,0.0032422398811256673,-0.0016710514485075074
strategic asset,0.000635461378283079,0.0023076964954044173,-0.0016722351171213382
mineral,0.0014318098925281343,0.0031049817625923687,-0.0016731718700642344
market share,0.003255586777632066,0.004929366175880393,-0.001673779398248327
rigorous,0.0012075973955475601,0.0028817632755797746,-0.0016741658800322144
credit card,0.0005848680132450624,0.0022595059610759855,-0.0016746379478309232
centralized,0.0010931061753966843,0.00276895299963932,-0.0016758468242426357
permian basin,1.2616902087370678e-05,0.0016896339880978987,-0.001677017086010528
key services,0.0008890755406793818,0.0025663099711033914,-0.0016772344304240095
loyalty program,0.00026655011788850495,0.0019445949918570362,-0.0016780448739685313
broad spectrum,0.0026787362723074927,0.004357673157423331,-0.001678936885115838
focus,0.008326007207094158,0.010005546644315725,-0.001679539437221567
originations,8.780466630451128e-05,0.001769319859804041,-0.0016815151934995297
net lease,0.0,0.0016822680971885337,-0.0016822680971885337
externally,0.00028665432596606773,0.00197075681093973,-0.0016841024849736622
specialty finance,4.8066373503214214e-05,0.0017356142994551871,-0.0016875479259519728
acreage,0.00011196935492075721,0.001799577779719782,-0.0016876084247990247
coast,0.0003830586650962118,0.002072761388075859,-0.0016897027229796472
financial planning,4.6325182866023174e-05,0.0017363460166031034,-0.0016900208337370802
banking products,4.8414192493722e-05,0.0017385229924458286,-0.0016901087999521066
publicly,0.0008359534316238908,0.0025281008889221235,-0.0016921474572982329
rewards,0.0004914310922898532,0.0021846754098930185,-0.0016932443176031651
kansas,5.237171507726892e-05,0.001748986772396362,-0.001696615057319093
base,0.014038577805776074,0.015736457013158043,-0.0016978792073819686
managers,0.001575215515213362,0.0032743025064319335,-0.0016990869912185715
adjustable,0.0001987182542587399,0.0018979969749120052,-0.0016992787206532652
bancshares,0.0,0.0016993012372694878,-0.0016993012372694878
service charges,8.53818754466674e-06,0.0017082993342456799,-0.0016997611467010133
colorado,3.430176012407398e-05,0.0017374701883889623,-0.0017031684282648883
units,0.0031476662375322533,0.00485141954776723,-0.0017037533102349767
services offered,0.0004259024644693881,0.0021296872867197516,-0.0017037848222503636
loans secured,2.3646443652672773e-05,0.0017311979850159558,-0.001707551541363283
business loans,7.937834629642842e-05,0.0017966134030592887,-0.0017172350567628604
water,0.008539065752673533,0.010262711475937498,-0.0017236457232639654
loans lines,2.5269067727172332e-05,0.0017499657825009987,-0.0017246967147738265
small businesses,0.0013530977512927137,0.0030781422484825642,-0.0017250444971898505
digital platforms,0.0006527551462985629,0.002384950440680854,-0.0017321952943822913
client relationships,0.00029814802346463045,0.0020322639389788555,-0.001734115915514225
revenue streams,0.0042226521557318965,0.005958149730171629,-0.0017354975744397327
homebuyers,3.444926826082329e-05,0.0017707705107270167,-0.0017363212424661935
workers compensation,8.749503072976301e-05,0.0018249882455619113,-0.0017374932148321483
million square,7.560169747883762e-05,0.0018134907345146761,-0.0017378890370358384
stations,0.0008934075640551558,0.002632214719005502,-0.0017388071549503464
emphasis,0.0024673297753799203,0.004206676415551421,-0.0017393466401715006
commercial mortgage,0.0,0.0017410812192990958,-0.0017410812192990958
established brand,0.0005635186226653967,0.0023047783705367575,-0.0017412597478713608
insurance company,4.8329230975262236e-05,0.0017898475630709568,-0.0017415183320956945
firm strategic,0.0007998068721505468,0.002542163672711991,-0.0017423568005614444
intangible,9.524822244836705e-05,0.0018402310399170446,-0.0017449828174686776
