focal_tic,focal_fyear,stratum,industry,market_cap,xrd,delta_m3_m1,delta_m2_m0,m3_wins_m1,jaccard_m1m2,regime
FBNC,2022,R&D-Zero,Banking,1529.5593600000002,,0.06723883468085655,0.034759543884358604,1,0.0,middle
FBNC,2023,R&D-Zero,Banking,1521.4811,,-0.14265747052806885,-0.04773504971644324,0,0.0,M3 loses big
FBNC,2024,R&D-Zero,Banking,1818.02759,,-0.014634047370039427,-0.03434538692123154,0,0.0,middle
FBRT,2021,R&D-Zero,Trading,656.85204,,-0.027460636661851945,0.14500701735473592,0,0.0,middle
FBRT,2022,R&D-Zero,Trading,1070.6097,,0.11118779723644681,0.13985776892279203,1,0.05263157894736842,middle
FBRT,2023,R&D-Zero,Trading,1117.9795199999999,,-0.01547967307210224,-0.010168438549079936,0,0.1111111111111111,middle
FBRT,2024,R&D-Zero,Trading,1041.6601799999999,,-0.014367413772935803,0.04564953038896005,0,0.1111111111111111,middle
FC,2020,R&D-Zero,Personal Services,274.01094,,-0.7856662190137698,-3.0385752446703593,0,0.0,M3 loses big
FC,2021,R&D-Zero,Personal Services,615.83949,,0.0794959861807179,-0.4943326196585909,1,0.0,middle
FC,2022,R&D-Zero,Personal Services,658.98721,,-0.48631493628959477,0.24612938093450565,0,0.0,M3 loses big
FC,2023,R&D-Zero,Personal Services,558.2089400000001,,-0.4393588297074993,-0.49849522172000604,0,0.0,M3 loses big
FC,2024,R&D-Zero,Personal Services,522.25272,,0.0,-0.6037325362898742,0,0.0,middle
FCAP,2020,R&D-Zero,Banking,204.45056,,0.19432545071861607,1.2083355326610659,1,0.0,M3 wins big
FCAP,2023,R&D-Zero,Banking,93.49289999999999,,0.0,-0.19640601479700837,0,0.0,middle
FCBC,2022,R&D-Zero,Banking,550.0275,,0.01603543062668561,0.1120966580270363,1,0.0,middle
FCBC,2023,R&D-Zero,Banking,686.4242,,0.030108340598091005,-0.007081701311674876,1,0.1111111111111111,middle
FCBC,2024,R&D-Zero,Banking,762.92808,,-0.14668594917829586,-0.12299292443168389,0,0.0,M3 loses big
FCCO,2020,R&D-Zero,Banking,127.42499999999998,,-0.010409448909016183,-0.02809588003530203,0,0.0,middle
FCCO,2021,R&D-Zero,Banking,157.585375,,0.005792605779950222,-0.5400577810883294,1,0.05263157894736842,middle
FCCO,2022,R&D-Zero,Banking,165.88242000000002,,0.0,0.008564939085494633,0,0.0,middle
FCCO,2023,R&D-Zero,Banking,163.75718,,0.10790975249457675,-0.25104613635956863,1,0.05263157894736842,middle
FCCO,2024,R&D-Zero,Banking,183.45600000000002,,0.10028760597302888,0.06644932789670088,1,0.0,middle
FCEL,2020,R&D-Active,Electrical Equipment,589.414,4.797,0.0014028377973928918,0.5090914460255369,1,0.0,middle
FCEL,2021,R&D-Active,Electrical Equipment,2929.2858100000003,11.315,-0.034279660190992545,0.072363501583812,0,0.05263157894736842,middle
FCEL,2022,R&D-Active,Electrical Equipment,1264.9104,34.529,0.05091504067458931,0.4970988271869313,1,0.0,middle
FCEL,2023,R&D-Active,Electrical Equipment,490.91420000000005,61.021,-0.47707148625211593,-0.29613764745068866,0,0.05263157894736842,M3 loses big
FCF,2020,R&D-Zero,Banking,1051.6731399999999,,0.287809158783661,0.11276717945550385,1,0.05263157894736842,M3 wins big
FCF,2021,R&D-Zero,Banking,1516.2089700000001,,0.1144605150592076,-0.12880245531591106,1,0.05263157894736842,middle
FCF,2022,R&D-Zero,Banking,1304.4627200000002,,0.00859894420350879,-0.045618457836230863,1,0.0,middle
FCF,2023,R&D-Zero,Banking,1576.6555999999998,,-0.0759271352722385,0.22429287215388807,0,0.0,middle
FCF,2024,R&D-Zero,Banking,1721.7453600000001,,0.060750862572771513,0.12206982001219419,1,0.0,middle
FCFS,2020,R&D-Zero,Retail,2874.30152,0.0,-0.06006267621631509,0.8956980235060548,0,0.0,middle
FCFS,2021,R&D-Zero,Retail,3626.71399,0.0,0.0,0.9487123705392615,0,0.0,middle
FCFS,2022,R&D-Zero,Retail,4023.23772,0.0,0.02081302546371855,1.4254923069938363,1,0.0,middle
FCFS,2023,R&D-Zero,Retail,4889.25612,0.0,-0.028504742735116217,1.1849768091440922,0,0.0,middle
FCFS,2024,R&D-Zero,Retail,4636.3072,0.0,-0.17623581313549946,0.3538107681673338,0,0.0,M3 loses big
FCN,2020,R&D-Zero,Business Services,3852.21732,,0.24689720081717548,0.5524839830527437,1,0.05263157894736842,M3 wins big
FCN,2021,R&D-Zero,Business Services,5267.36886,,0.34345391714956675,0.727864175087179,1,0.1111111111111111,M3 wins big
FCN,2022,R&D-Zero,Business Services,5403.328800000001,,0.5923231282901532,-0.0206575326830572,1,0.0,M3 wins big
FCN,2023,R&D-Zero,Business Services,7074.00715,,0.09388299829581148,-0.12090156923725104,1,0.05263157894736842,middle
FCN,2024,R&D-Zero,Business Services,6864.051689999999,,0.19237496165049917,0.6150556522585293,1,0.0,M3 wins big
FCNCA,2020,R&D-Zero,Banking,5637.034320000001,,-1.0672158381158927,0.23790133051955253,0,0.0,M3 loses big
FCNCA,2021,R&D-Zero,Banking,8145.7094400000005,,-0.0785635319788145,-0.004317156013229351,0,0.1111111111111111,middle
FCNCA,2022,R&D-Zero,Banking,11000.77016,,-0.3497299700684599,-0.24771677149604915,0,0.05263157894736842,M3 loses big
FCNCA,2023,R&D-Zero,Banking,20603.4444,,0.11274077654033876,-0.19796047832577612,1,0.0,middle
FCNCA,2024,R&D-Zero,Banking,28986.40836,,-0.12782937379433795,0.08461366706329546,0,0.0,M3 loses big
FCPT,2020,R&D-Zero,Trading,2258.79875,0.0,0.03464946768696908,0.09395065300907961,1,0.0,middle
FCPT,2021,R&D-Zero,Trading,2361.00539,0.0,0.3684926302169963,0.020691449373121146,1,0.0,M3 wins big
FCPT,2022,R&D-Zero,Trading,2220.56741,0.0,0.15822783695993342,0.05928077137530749,1,0.05263157894736842,M3 wins big
FCPT,2023,R&D-Zero,Trading,2317.9101,0.0,0.08953660716828338,0.09951149202514356,1,0.0,middle
FCPT,2024,R&D-Zero,Trading,2709.2505,0.0,0.10426107752092384,-0.31699373927805585,1,0.0,middle
FCUV,2020,R&D-Active,Measuring and Control Eq.,143.36,0.257,0.0,-0.04605279809024687,0,0.0,middle
FCUV,2021,R&D-Active,Measuring and Control Eq.,383.2836,0.22,-0.023122219892948548,0.1609580508632027,0,0.05263157894736842,middle
FCUV,2022,R&D-Active,Measuring and Control Eq.,276.46971,1.06,0.08587673227261389,0.09713128338302845,1,0.05263157894736842,middle
FCUV,2023,R&D-Active,Measuring and Control Eq.,92.86914,1.387,0.11983027305896266,0.17801504127825007,1,0.05263157894736842,middle
FCX,2020,R&D-Zero,Non-Metallic Mining,37937.159999999996,,-0.10089409938032273,0.1425266035997879,0,0.05263157894736842,M3 loses big
FCX,2021,R&D-Zero,Non-Metallic Mining,60800.60999999999,,-0.0999423902965386,0.5268882841474791,0,0.1111111111111111,M3 loses big
FCX,2023,R&D-Zero,Non-Metallic Mining,61087.95,,-0.17475186285200905,-0.18576051354648576,0,0.0,M3 loses big
FCX,2024,R&D-Zero,Non-Metallic Mining,54720.96,,-0.012292442933972303,1.0873884108552136,0,0.0,middle
FDBC,2020,R&D-Zero,Banking,320.38408,,0.03517534973403891,-0.11515841508406566,1,0.05263157894736842,middle
FDBC,2021,R&D-Zero,Banking,333.114,,0.2871764296516094,-0.07870958476935933,1,0.05263157894736842,M3 wins big
FDBC,2022,R&D-Zero,Banking,265.44534,,0.0,0.16785083232776354,0,0.0,middle
FDBC,2023,R&D-Zero,Banking,331.00311999999997,,0.11418389649666012,0.11652489783086803,1,0.0,middle
FDBC,2024,R&D-Zero,Banking,279.91679999999997,,0.06957765297925719,-0.3468449670897217,1,0.0,middle
FDMT,2020,R&D-Active,Pharmaceutical Products,1105.9689,53.038,0.009908790328018044,0.21061081193921508,1,0.05263157894736842,middle
FDMT,2021,R&D-Active,Pharmaceutical Products,707.0165000000001,61.36,0.13069672234760446,0.17887807660769914,1,0.1111111111111111,middle
FDMT,2022,R&D-Active,Pharmaceutical Products,724.6456700000001,80.253,0.099069994406011,0.19768991297256677,1,0.1111111111111111,middle
FDMT,2023,R&D-Active,Pharmaceutical Products,872.6995000000002,97.096,-0.07847853045308714,0.04891279602321269,0,0.05263157894736842,middle
FDP,2020,R&D-Zero,Agriculture,1140.24404,,-0.41412706752329376,-0.30905756644400983,0,0.0,M3 loses big
FDP,2021,R&D-Zero,Agriculture,1312.518,,-0.8294260755847831,0.34942879584307596,0,0.05263157894736842,M3 loses big
FDP,2022,R&D-Zero,Agriculture,1252.9034100000001,,0.029192606174892166,-0.2605204785453441,1,0.05263157894736842,middle
FDP,2023,R&D-Zero,Agriculture,1250.26125,,-0.4584103215104429,0.2581435060848365,0,0.0,M3 loses big
FDP,2024,R&D-Zero,Agriculture,1592.0874,,0.074366186628263,0.3725266144365076,1,0.0,middle
FDS,2020,R&D-Active,Computer Software,13325.712,224.0,0.034327670641181085,-0.12881647152532463,1,0.0,middle
FDS,2021,R&D-Active,Computer Software,14301.975300000002,250.1,0.033206439795997245,-0.14019932686218298,1,0.0,middle
FDS,2022,R&D-Active,Computer Software,16486.4203,255.1,0.03514224479817912,0.02605206630256318,1,0.0,middle
FDS,2023,R&D-Active,Computer Software,16594.49025,267.4,-0.20676721010872723,-0.16264555872798697,0,0.05263157894736842,M3 loses big
FDS,2024,R&D-Active,Computer Software,16047.623679999999,265.2,-0.190387721027342,-0.05403198703564743,0,0.0,M3 loses big
FDSB,2024,R&D-Zero,Banking,70.15458,,-0.1812234077045083,0.11660942930702733,0,0.0,M3 loses big
FDUS,2020,R&D-Zero,Trading,320.1247,,-0.01710406081078547,-0.03492881343677917,0,0.1111111111111111,middle
FDUS,2021,R&D-Zero,Trading,439.37726000000004,,-0.017486676887793123,-0.008453533531414398,0,0.17647058823529413,middle
FDUS,2022,R&D-Zero,Trading,470.5738400000001,,0.006143212278862935,0.006604512527629995,1,0.05263157894736842,middle
FDUS,2023,R&D-Zero,Trading,599.34391,,0.0038289675352282115,-0.0015719998397907484,1,0.1111111111111111,middle
FDUS,2024,R&D-Zero,Trading,712.8933,,0.0,0.025428547595566314,0,0.0,middle
FDX,2020,R&D-Zero,Transportation,84039.47393,,0.19565898199539067,0.9415754045650078,1,0.0,M3 wins big
FDX,2021,R&D-Zero,Transportation,58281.65412000001,,1.6152995151526923,-2.176636123656701,1,0.0,M3 wins big
FDX,2022,R&D-Zero,Transportation,54982.62126,,-1.6262637393056316,-8.510823396293222,0,0.05263157894736842,M3 loses big
FDX,2023,R&D-Zero,Transportation,62353.27504,,-1.326601596551157,-0.45085437963982145,0,0.05263157894736842,M3 loses big
FDX,2024,R&D-Zero,Transportation,51869.4144,,0.0,6.211547327582097,0,0.05263157894736842,middle
FE,2021,R&D-Zero,Utilities,23717.15499,,0.08584886468499009,-0.05534595071837972,1,0.0,middle
FE,2022,R&D-Zero,Utilities,23995.17414,,0.05478768623808401,0.049452156297236524,1,0.1111111111111111,middle
FE,2023,R&D-Zero,Utilities,21055.1211,,0.011042352062382299,-0.02740602395191999,1,0.17647058823529413,middle
FE,2024,R&D-Zero,Utilities,22937.62536,,-0.04053960497561443,-0.10643104322099697,0,0.1111111111111111,middle
FEIM,2020,R&D-Active,Measuring and Control Eq.,99.0765,4.69,0.19041949177825623,1.0249487481046031,1,0.0,M3 wins big
FEIM,2021,R&D-Active,Measuring and Control Eq.,75.39867,4.975,0.06297755245573622,0.7987340008742159,1,0.0,middle
FEIM,2022,R&D-Active,Measuring and Control Eq.,61.252554999999994,3.149,0.953971751376469,0.5875249648354375,1,0.0,M3 wins big
FEIM,2023,R&D-Active,Measuring and Control Eq.,91.30559999999998,3.38,-0.6888122379883145,0.766074091180871,0,0.0,M3 loses big
FEIM,2024,R&D-Active,Measuring and Control Eq.,180.4944,6.076,-0.04464183355969281,0.16296091731810847,0,0.05263157894736842,middle
FELE,2020,R&D-Active,Electrical Equipment,3199.0246199999997,21.7,0.06995855987739852,-0.03680579159346191,1,0.0,middle
FELE,2021,R&D-Active,Electrical Equipment,4395.4324799999995,17.3,0.6815319220177711,-0.04104033590966476,1,0.0,M3 wins big
FELE,2022,R&D-Active,Electrical Equipment,3683.89175,16.7,0.1758704608274323,-0.23918477503309962,1,0.0,M3 wins big
FELE,2023,R&D-Active,Electrical Equipment,4452.375550000001,17.7,0.04419046040542071,-0.1321276574058473,1,0.0,middle
FELE,2024,R&D-Active,Electrical Equipment,4455.0242,21.5,0.3842671856474549,-0.7988166558172027,1,0.0,M3 wins big
FENC,2020,R&D-Active,Pharmaceutical Products,193.72235,5.105,-0.17313359866721376,-0.008924899610794235,0,0.05263157894736842,M3 loses big
FERG,2023,R&D-Zero,Wholesale,33015.41036,,1.2100224690372983,1.9105560152262442,1,0.0,M3 wins big
FERG,2024,R&D-Zero,Wholesale,44829.01895,,0.0,1.195505540585942,0,0.0,middle
FET,2020,R&D-Zero,Machinery,66.4258,,0.0375272089280726,1.314443497953864,1,0.0,middle
FET,2021,R&D-Zero,Machinery,90.4257,,1.5136387138452985,1.311746139166666,1,0.0,M3 wins big
FET,2022,R&D-Zero,Machinery,166.7635,,-0.1677106232623904,0.6262247008203814,0,0.05263157894736842,M3 loses big
FET,2023,R&D-Zero,Machinery,225.97881,,0.0,0.7762769212607106,0,0.0,middle
FET,2024,R&D-Zero,Machinery,190.3721,,-0.27459487673895,0.5458878127686007,0,0.0,M3 loses big
FF,2020,R&D-Active,Chemicals,555.5361,2.988,0.3632027098663406,0.24185339383159488,1,0.0,M3 wins big
FF,2021,R&D-Active,Chemicals,334.34932,3.484,0.8394861386576095,0.7755317207899102,1,0.0,M3 wins big
FF,2022,R&D-Active,Chemicals,355.79319000000004,3.415,0.874442672892789,0.6367315286623945,1,0.0,M3 wins big
FF,2023,R&D-Active,Chemicals,266.07903999999996,4.398,0.28914693490397037,0.34943689538977796,1,0.0,M3 wins big
FF,2024,R&D-Active,Chemicals,231.71786999999998,3.993,0.31989433282391055,1.1593034114380285,1,0.0,M3 wins big
FFAI,2024,R&D-Active,Automobiles and Trucks,160.20018000000002,25.227,0.0,0.4087799773543348,0,0.0,middle
FFBC,2020,R&D-Zero,Banking,1718.3256600000002,,0.13740175312307362,0.3044595320972876,1,0.0,middle
FFBC,2021,R&D-Zero,Banking,2295.35262,,0.05926170055404992,-0.2014216483236364,1,0.05263157894736842,middle
FFBC,2022,R&D-Zero,Banking,2299.2089300000002,,-0.04393851584184975,0.0028970524247162455,0,0.0,middle
FFBC,2023,R&D-Zero,Banking,2259.59875,,0.010924489556057779,0.005714192695450815,1,0.0,middle
FFBC,2024,R&D-Zero,Banking,2566.9056,,-0.03514987488575706,-0.11965334333028381,0,0.0,middle
FFIC,2020,R&D-Zero,Banking,512.11264,,-0.23312308726356124,-0.04252412336631428,0,0.0,M3 loses big
FFIC,2021,R&D-Zero,Banking,741.7818,,-0.039148895845221104,0.0746169388489567,0,0.0,middle
FFIC,2022,R&D-Zero,Banking,571.24488,,0.0,0.08194129386197813,0,0.0,middle
FFIC,2023,R&D-Zero,Banking,475.71168,,0.0,-0.09724261535230343,0,0.1111111111111111,middle
FFIC,2024,R&D-Zero,Banking,480.65052,,0.14663613682801085,-0.1618714757703582,1,0.05263157894736842,M3 wins big
FFIN,2020,R&D-Zero,Banking,5108.7420250000005,,-0.0683138554138093,-0.12213194946244177,0,0.05263157894736842,middle
FFIN,2021,R&D-Zero,Banking,7198.6898,,-0.0473913800584943,-0.05098972550275738,0,0.1111111111111111,middle
FFIN,2022,R&D-Zero,Banking,4875.4776,,-0.02424419793981486,-0.04258364450228397,0,0.0,middle
FFIN,2023,R&D-Zero,Banking,4296.1461,,-0.0761046564204752,-0.20858480156816678,0,0.05263157894736842,middle
FFIN,2024,R&D-Zero,Banking,5119.640749999999,,0.08452131432224197,-0.096812346461148,1,0.05263157894736842,middle
FFIV,2020,R&D-Active,Computer Software,7501.124229999999,441.324,-0.07433825384320392,0.8269749526925381,0,0.0,middle
FFIV,2021,R&D-Active,Computer Software,12056.40456,512.627,0.0,0.3356242792618435,0,0.05263157894736842,middle
FFIV,2022,R&D-Active,Computer Software,8663.5378,543.368,-0.1285100049688669,-0.172974994153159,0,0.0,M3 loses big
FFIV,2023,R&D-Active,Computer Software,9540.615979999999,540.285,-0.027070845695185877,0.21297390553260875,0,0.0,middle
FFIV,2024,R&D-Active,Computer Software,12792.2988,490.12,0.16159167753078818,-0.1333289583677814,1,0.0,M3 wins big
FFWM,2020,R&D-Zero,Banking,893.36,,0.17038762944841096,0.37717443638664233,1,0.05263157894736842,M3 wins big
FFWM,2022,R&D-Zero,Banking,807.13725,,0.1004116438226773,-0.0062336118869782305,1,0.05263157894736842,middle
FFWM,2024,R&D-Zero,Banking,511.48664999999994,,0.05479672986077094,0.17508445254171337,1,0.05263157894736842,middle
FG,2022,R&D-Zero,Insurance,2529.4641,,-0.2655445631612664,-1.1136750583059416,0,0.05263157894736842,M3 loses big
FG,2023,R&D-Zero,Insurance,5811.272,,18.08576317505654,-35.54052465032096,1,0.0,M3 wins big
FG,2024,R&D-Zero,Insurance,5254.30192,,-0.04576021511047301,-0.13197897072493636,0,0.0,middle
FGBI,2021,R&D-Zero,Banking,218.41246,,0.06752180101196159,0.17169444831817815,1,0.0,middle
FGBI,2022,R&D-Zero,Banking,251.31365,,0.07168701074360528,-0.11568369472817641,1,0.0,middle
FGBI,2023,R&D-Zero,Banking,138.72199999999998,,0.3306614648811812,0.16118222686815997,1,0.0,M3 wins big
FGNX,2021,R&D-Active,Consumer Goods,53.441880000000005,0.2,0.7779428577662246,0.05464539582184834,1,0.0,M3 wins big
FGNX,2022,R&D-Active,Consumer Goods,51.0114,0.3,0.4307905069836231,-0.2734752907041803,1,0.0,M3 wins big
FHB,2020,R&D-Zero,Banking,3063.32496,,0.5405856014224908,-0.09007458825016229,1,0.0,M3 wins big
FHB,2021,R&D-Zero,Banking,3484.6296599999996,,0.17455441571549252,-0.008726109276655292,1,0.0,M3 wins big
FHB,2022,R&D-Zero,Banking,3316.5325199999997,,-0.02433336346935007,-0.006855500236090835,0,0.0,middle
FHB,2023,R&D-Zero,Banking,2917.37034,,0.06153478508491994,-0.4620090450715959,1,0.0,middle
FHI,2020,R&D-Zero,Trading,2869.9326,,0.30426979311486413,2.7046687019937985,1,0.05263157894736842,M3 wins big
FHI,2021,R&D-Zero,Trading,3510.7236,,0.08726230788817302,1.230102770699319,1,0.0,middle
FHI,2022,R&D-Zero,Trading,3241.93835,,0.09918054474017357,1.367851246361923,1,0.05263157894736842,middle
FHI,2023,R&D-Zero,Trading,2873.0209999999997,,0.04643569990643259,1.7661165496244888,1,0.0,middle
FHI,2024,R&D-Zero,Trading,3361.5235900000002,,-0.17318393998684822,1.304668355817209,0,0.0,M3 loses big
FHN,2020,R&D-Zero,Banking,7082.195559999999,,0.0,0.30367577411618796,0,0.05263157894736842,middle
FHN,2023,R&D-Zero,Banking,7913.160240000001,,0.0,0.034519584856958496,0,0.0,middle
FHN,2024,R&D-Zero,Banking,10558.9992,,-0.097954621446551,-0.036480560116630666,0,0.0,M3 loses big
FHTX,2020,R&D-Active,Pharmaceutical Products,745.75357,57.715,0.0,0.022907867764844436,0,0.05263157894736842,middle
FHTX,2021,R&D-Active,Pharmaceutical Products,944.531,80.325,-0.17787915321132536,-0.12688226655162693,0,0.0,M3 loses big
FIBK,2020,R&D-Zero,Banking,2531.65392,,-0.054017060005758954,-0.026826945124036508,0,0.05263157894736842,middle
FIBK,2021,R&D-Zero,Banking,2529.6740000000004,,0.06754831768711311,0.1482681407559549,1,0.05263157894736842,middle
FIBK,2022,R&D-Zero,Banking,4036.6832999999997,,0.04874035596324609,0.14801514646540861,1,0.0,middle
FIBK,2023,R&D-Zero,Banking,3196.2165,,-0.014710934432967226,0.09566370560258969,0,0.05263157894736842,middle
FIBK,2024,R&D-Zero,Banking,3395.90742,,-0.10720100469101054,-0.056069268465329336,0,0.05263157894736842,M3 loses big
FICO,2020,R&D-Active,Computer Software,12376.85648,166.499,0.08109545574296934,-0.010173852384694503,1,0.05263157894736842,middle
FIEE,2020,R&D-Active,Electronic Equipment,126.97150000000002,3.828,0.6369975045288891,-0.1029824062709078,1,0.0,M3 wins big
FIEE,2021,R&D-Active,Electronic Equipment,57.356249999999996,6.164,-6.800131030788727,2.6435466192655,0,0.0,M3 loses big
FIGS,2021,R&D-Zero,Apparel,4526.8953599999995,,0.014831144058052637,-0.10236459749069271,1,0.0,middle
FIGS,2022,R&D-Zero,Apparel,1120.9622600000002,,-0.45066575842023116,-0.5920278145295883,0,0.05263157894736842,M3 loses big
FIGS,2023,R&D-Zero,Apparel,1179.6999500000002,,0.30820054360259697,-0.5788592708540301,1,0.05263157894736842,M3 wins big
FIGS,2024,R&D-Zero,Apparel,1004.5565300000001,,0.0,-0.37947610920273434,0,0.05263157894736842,middle
FINW,2021,R&D-Zero,Banking,176.12588,,2.8382429557363547,-0.6159246939850211,1,0.0,M3 wins big
FINW,2022,R&D-Zero,Banking,118.81505999999999,,0.07942402253356051,-0.012916083527407585,1,0.0,middle
FINW,2023,R&D-Zero,Banking,178.78914,,-0.9297747061840753,1.5318038354496877,0,0.0,M3 loses big
FINW,2024,R&D-Zero,Banking,211.12776,,-2.790788345633829,1.0909602490659687,0,0.1111111111111111,M3 loses big
FIP,2022,R&D-Zero,Transportation,293.36275,,-0.11387053234409798,0.12137077724527179,0,0.0,M3 loses big
FIP,2023,R&D-Zero,Transportation,391.29510000000005,,-0.18018276102651998,0.04121547487213206,0,0.0,M3 loses big
FIP,2024,R&D-Zero,Transportation,827.1681,,0.033067381090369496,0.3629643602287699,1,0.0,middle
FIS,2020,R&D-Zero,Business Services,87705.20000000001,,0.0,0.194662061392745,0,0.0,middle
FIS,2021,R&D-Zero,Business Services,66472.35,,0.0067748669325938815,0.1652277462846584,1,0.0,middle
FIS,2022,R&D-Zero,Business Services,40099.35,,0.023027047552926616,-0.02703320292258926,1,0.0,middle
FIS,2023,R&D-Zero,Business Services,35020.81,,0.0964775732512397,0.2894443405649287,1,0.0,middle
